PIN,Lat,Long
638456,11.383114,77.4185584
638457,11.4352778,77.3381855
638458,11.3743188,77.3439283
638459,11.3885157,77.1600201
638460,11.305601,77.2979782
638461,11.6357367,76.964306
638462,11.3470683,77.2290193
638466,20.593684,78.96288
638474,20.593684,78.96288
638475,20.593684,78.96288
638476,11.4248012,77.4816693
638501,11.6071377,77.5734048
638502,11.5382173,77.5275463
638503,11.6482374,77.2405153
638504,11.749794,77.5160788
638505,11.5294021,77.4529868
638506,11.5089234,77.3668965
638512,20.593684,78.96288
638655,20.593684,78.96288
638656,10.7550511,77.5218127
638657,10.7446131,77.4013403
638658,20.593684,78.96288
638659,20.593684,78.96288
638660,10.9351009,77.4587239
638661,10.7539182,77.6307018
638670,20.593684,78.96288
638671,20.593684,78.96288
638672,10.6705256,77.4816693
638673,10.6963234,77.5734048
638701,11.0179181,77.5848665
638702,10.842726,77.3668965
638703,10.8936301,77.5275463
638705,20.593684,78.96288
638706,10.829066,77.5734048
638749,20.593684,78.96288
638750,20.593684,78.96288
638751,11.1366567,77.5046101
638752,11.1496825,77.4185584
638811,20.593684,78.96288
638812,11.2056983,77.4300357
639001,10.9538518,78.0594874
639002,10.9342693,77.9852853
639003,10.8916937,78.0309542
639004,10.9783065,78.1165309
639005,10.893486,78.0766036
639006,10.9982674,78.0594874
639007,10.9329978,78.0937171
639008,10.9747017,78.0252466
639101,10.8641912,78.6171753
639102,10.9121216,78.2703951
639103,10.8238404,78.5774408
639104,10.9289055,78.4183466
639105,10.9262938,78.3500875
639106,20.593684,78.96288
639107,10.9022149,78.4467745
639108,10.9201342,78.1906417
639109,10.8242662,78.0081221
639110,10.8319673,78.4979248
639111,10.9108367,77.908781
639112,10.9039377,78.4922427
639113,11.0649301,78.0594874
639114,10.9627675,78.1450412
639115,10.8842866,78.5604069
639116,11.0276205,78.099421
639117,11.0434678,77.939597
639118,10.8508956,78.1222336
639119,10.8366079,78.3273245
639120,10.8285377,78.4069732
639134,20.593684,78.96288
639135,20.593684,78.96288
639136,11.0239944,78.0081221
639201,10.7976127,77.8938895
639202,10.7594112,77.7680952
639203,10.7126047,77.9852853
639204,20.593684,78.96288
639205,10.7072446,77.8481628
639206,10.9306231,77.7882929
639207,10.6878012,77.9167457
641001,10.9990845,76.944141
641002,11.0104033,76.9499028
641003,11.0099023,76.938379
641004,11.0361755,77.0141536
641005,10.9970408,77.024781
641006,11.0420173,76.9758697
641007,10.9992166,76.8836261
641008,10.963246,76.947022
641009,11.0123501,76.9628658
641010,10.9549649,76.8836261
641011,11.0226691,76.9455815
641012,11.0206529,76.9628658
641013,11.0219163,76.9282948
641014,11.0336491,77.0391754
641015,11.0076142,77.0132643
641016,10.9850615,77.067959
641017,11.0977362,76.9210913
641018,11.0003342,76.9729472
641019,11.1805025,76.9758274
641020,11.1505005,76.9239727
641021,10.9214807,77.004626
641022,11.1076878,76.958545
641023,10.9551645,77.0161436
641024,10.9642427,76.9700669
641025,11.0397179,76.9239727
641026,11.180752,77.1082444
641027,11.0288312,76.9599852
641028,11.0126517,77.0017465
641029,11.0744506,76.958545
641030,11.0475811,76.9455815
641031,11.1177584,76.9354979
641032,10.8483838,76.9758274
641033,11.0125747,77.0319784
641034,11.0816248,76.9326167
641035,11.0682452,77.0061453
641036,11.0904248,76.8807437
641037,11.0137606,76.9794276
641038,11.0307214,76.9398195
641039,11.1823969,77.0823482
641040,20.593684,78.96288
641041,11.0608549,76.9009191
641042,10.9406234,76.9354979
641043,11.0291786,76.9520634
641044,11.0174388,76.9844677
641045,10.9984399,76.9931074
641046,11.041465,76.8374995
641047,11.1602104,76.9556643
641048,11.0948328,77.0449327
641049,11.0561966,76.9844677
641050,10.8988681,76.9931074
641061,20.593684,78.96288
641062,11.052502,77.0909809
641101,10.9288295,76.7913558
641102,20.593684,78.96288
641103,11.0240644,77.0737149
641104,11.2460456,76.9527836
641105,10.9127276,76.9297354
641106,20.593684,78.96288
641107,11.1613518,77.0449327
641108,11.0847318,76.8144298
641109,10.9951759,76.7913558
641110,11.154044,77.004626
641111,11.1597021,76.7567368
641112,10.8886268,76.8836261
641113,11.2197602,76.860565
641114,10.93634,76.7105632
641201,10.896539,77.067959
641202,10.8374341,77.1082444
641301,11.3348611,76.9527836
641302,11.3516045,77.0794705
641304,20.593684,78.96288
641305,11.2989738,76.8951551
641401,11.0280161,77.1657716
641402,11.009183,77.1139984
641405,20.593684,78.96288
641406,20.593684,78.96288
641407,10.7639353,77.2002745
641601,11.1054408,77.3403391
641602,11.1052651,77.3525419
641603,11.1462684,77.3381855
641604,11.1041945,77.3690018
641605,11.0199233,77.3668965
641606,11.101099,77.3900526
641607,11.1250489,77.3611549
641608,11.0948013,77.3582501
641651,20.593684,78.96288
641652,11.1674876,77.3152116
641653,11.2521393,77.0909809
641654,11.2283142,77.3094674
641655,11.2783776,77.1830243
641657,20.593684,78.96288
641658,10.9225795,77.1600201
641659,11.1663577,77.1600201
641661,20.593684,78.96288
641662,11.0150702,77.2520101
641663,11.1269259,77.2749964
641664,10.9621041,77.3094674
641665,11.0122038,77.4472495
641666,11.1762229,77.3898602
641667,10.886038,77.3439283
641668,11.0574412,77.2060241
641669,10.8802641,77.2060241
641670,11.2127445,77.2060241
641671,10.8273677,77.2635038
641685,20.593684,78.96288
641686,20.593684,78.96288
641687,11.0835359,77.2979782
641696,20.593684,78.96288
641697,11.2279172,77.0449327
642001,10.6669504,76.9931074
642002,10.6899814,77.0161436
642003,10.6252471,77.0506896
642004,10.648485,76.9801476
642005,10.691853,76.9297354
642006,10.635313,77.02766
642007,10.5413929,77.0219019
642101,10.4034634,77.1485163
642102,10.3420817,77.2635038
642103,10.6237513,76.8836261
642104,10.5768314,76.947022
642105,10.4150849,76.8951551
642106,10.6218772,76.9700669
642107,10.6007855,77.1255055
642108,10.3555487,76.9844677
642109,10.7821018,76.9758274
642110,10.7379405,76.9758274
642111,10.6323912,77.2232709
642112,10.4837918,77.2290193
642113,10.5607887,77.3611549
642114,10.6206884,77.0075055
642115,20.593684,78.96288
642116,20.593684,78.96288
642117,10.2736754,76.9297354
642118,20.593684,78.96288
642119,20.593684,78.96288
642120,10.7312705,77.0794705
642121,20.593684,78.96288
642122,10.5710201,77.2060241
642123,10.5854652,77.0219019
642124,20.593684,78.96288
642125,10.314764,76.860565
642126,10.6179617,77.2749964
642127,10.2984504,76.9988669
642128,10.5767113,77.2778694
642129,10.5471245,76.8951551
642130,10.6657632,77.030539
642131,20.593684,78.96288
642132,10.5250486,77.1600201
642133,10.4906405,76.860565
642134,10.5777946,76.9700669
642152,20.593684,78.96288
642153,20.593684,78.96288
642154,10.5086207,77.2979782
642201,10.7283674,77.2749964
642202,10.7889118,77.1370115
642203,10.6207733,77.3439283
642204,10.5104746,77.3439283
642205,10.6583181,77.1830243
642206,10.7129814,77.303723
642207,10.522215,77.0909809
643001,11.4040343,76.7019038
643002,11.4143453,76.745195
643003,11.3392759,76.6816962
643004,11.3868413,76.6297189
643005,11.4545382,76.6528225
643006,11.4169899,76.6816962
643007,11.4736025,76.7047904
643101,11.3486193,76.7956825
643102,11.3510031,76.787029
643103,11.3571895,76.8317325
643104,20.593684,78.96288
643105,11.3212756,76.7740475
643201,11.3925965,76.8778612
643202,11.3540544,76.7625073
643203,11.3205144,76.6961305
643204,11.286183,76.6730348
643205,11.4974164,76.2652909
643206,11.5382105,76.7798172
643207,11.6003877,76.4447397
643208,20.593684,78.96288
643209,11.2843414,76.5719414
643210,20.593684,78.96288
643211,11.5358828,76.4910093
643212,11.5158296,76.5372625
643213,11.3191834,76.7278803
643214,11.4175009,76.8144298
643215,11.3635815,76.7278803
643216,11.4406945,76.958545
643217,11.5233401,76.9412601
643218,11.2758488,76.750966
643219,11.2605757,76.6585978
643220,11.5207257,76.2884592
643221,11.284852,76.7047904
643222,20.593684,78.96288
643223,11.5529596,76.6181655
643224,11.4957653,76.583499
643225,11.5315112,76.3984537
643226,11.4132646,76.6008334
643227,20.593684,78.96288
643228,11.3825735,76.5372625
643229,20.593684,78.96288
643230,20.593684,78.96288
643231,11.3884168,76.7855866
643232,20.593684,78.96288
643233,11.4837981,76.3289941
643235,20.593684,78.96288
643236,11.4004902,76.9297354
643237,11.4470211,76.4910093
643238,11.3122596,76.8201976
643239,11.5704256,76.2826675
643240,11.574854,76.3753046
643241,11.5023735,76.3695167
643242,11.3149751,76.6354952
643243,11.3663485,76.7581794
643251,20.593684,78.96288
643252,20.593684,78.96288
643253,11.528211,76.3289941
670001,11.8702361,75.3689089
670002,11.8826541,75.3674516
670003,11.864224,75.3601649
670004,11.8937617,75.3674516
670005,11.8946819,75.3849382
670006,11.868746,75.4199054
670007,11.8436047,75.4169918
670008,11.8925329,75.3441329
670009,11.9275574,75.3237262
670010,11.924702,75.3485055
670011,11.9189119,75.3703662
670012,11.8708485,75.3805667
670013,11.8591311,75.3689089
670014,11.8820406,75.3557927
670016,20.593684,78.96288
670017,11.87768,75.3652656
670018,11.8880334,75.4169918
670101,11.7707268,75.5101999
670102,11.7380298,75.5218468
670103,11.7496903,75.5058321
670104,11.8002026,75.4898156
670105,11.8114093,75.4650595
670106,11.7767932,75.4665158
670107,11.7916177,75.5116558
670140,20.593684,78.96288
670141,12.034712,75.3528779
670142,12.0606852,75.422819
670143,12.0275962,75.3237262
670301,11.9936181,75.312064
670302,11.9578766,75.293111
670303,12.0267876,75.2566564
670304,12.0310937,75.233321
670305,12.0428391,75.2449892
670306,12.1682699,75.3528779
670307,12.1397033,75.2362381
670308,12.0435778,75.2070644
670309,12.0788256,75.2420722
670310,12.0344538,75.1924755
670324,20.593684,78.96288
670325,11.9832599,75.2741557
670326,20.593684,78.96288
670327,12.1033823,75.233321
670329,20.593684,78.96288
670330,20.593684,78.96288
670331,11.8844917,75.4024228
670333,20.593684,78.96288
670334,12.0368462,75.2887369
670352,20.593684,78.96288
670353,12.2090367,75.2829046
670357,20.593684,78.96288
670358,12.0127348,75.2537397
670501,12.0800824,75.2654063
670502,12.083215,75.3237262
670503,12.0617135,75.2858208
670504,12.0662154,75.2817155
670510,20.593684,78.96288
670511,12.2889422,75.3178952
670520,20.593684,78.96288
670521,12.1888436,75.2187346
670560,20.593684,78.96288
670561,11.9621303,75.347048
670562,11.9633656,75.3703662
670563,11.9979548,75.3936808
670566,20.593684,78.96288
670567,11.9902306,75.3528779
670570,20.593684,78.96288
670571,12.2073295,75.4577775
670580,20.593684,78.96288
670581,12.1262304,75.3995089
670582,12.1312018,75.4927278
670590,20.593684,78.96288
670591,11.903602,75.4490386
670592,11.9349305,75.4636031
670593,12.0037254,75.6091696
670594,11.9102549,75.4169918
670595,11.9262532,75.5101999
670601,11.9716965,75.422819
670602,11.9753768,75.4927278
670603,20.593684,78.96288
670604,11.9318676,75.4053367
670610,20.593684,78.96288
670611,11.9060395,75.49564
670612,11.8876527,75.5160235
670613,11.890474,75.4636031
670620,20.593684,78.96288
670621,11.8395728,75.4461256
670622,11.8361423,75.4869033
670629,20.593684,78.96288
670630,20.593684,78.96288
670631,12.0316161,75.5043761
670632,12.0903499,75.5626039
670633,12.0940239,75.632447
670640,20.593684,78.96288
670641,11.771928,75.5334928
670642,11.7912074,75.5305814
670643,11.8444159,75.5393155
670644,11.7815026,75.8301537
670645,11.7908198,76.01598
670646,11.8821656,76.0623979
670647,20.593684,78.96288
670648,20.593684,78.96288
670649,11.8145352,75.4985521
670650,11.8305783,75.7022567
670651,11.8845314,75.8882508
670660,20.593684,78.96288
670661,11.7992967,75.4723411
670662,11.7928392,75.4548646
670663,11.8088858,75.4432124
670670,20.593684,78.96288
670671,11.8023869,75.5858886
670672,11.7287261,75.5567821
670673,11.8984837,75.7255192
670674,11.9149635,75.8301537
670675,11.7106463,75.5829782
670676,11.7311095,75.6033497
670690,20.593684,78.96288
670691,11.7953349,75.5567821
670692,11.7638181,75.5917092
670693,11.7837537,75.6557206
670694,11.7538487,75.559693
670701,11.869051,75.5858886
670702,11.9474864,75.5975296
670703,11.9628389,75.6789905
670704,11.9887079,75.7487779
670705,12.0571678,75.6731734
670706,12.0555315,75.7487779
670719,20.593684,78.96288
670720,20.593684,78.96288
670721,11.7614805,76.097201
670729,20.593684,78.96288
670730,20.593684,78.96288
670731,11.73002,75.911483
670732,20.593684,78.96288
670740,20.593684,78.96288
670741,11.8107019,75.4781662
671119,20.593684,78.96288
671120,20.593684,78.96288
671121,12.5128711,75.0319086
671122,12.481519,74.9953935
671123,12.5102239,74.9851678
671124,12.5502773,75.0026972
671308,20.593684,78.96288
671309,20.593684,78.96288
671310,12.1581544,75.1662121
671311,12.1084065,75.1720488
671312,12.1843821,75.1370254
671313,12.2321109,75.1953934
671314,12.283841,75.2245693
671315,12.271524,75.1019942
671316,12.3980498,75.0727956
671317,12.4669249,75.0085399
671318,12.4472493,75.0552739
671319,12.4341267,75.0202247
671320,20.593684,78.96288
671321,12.615933,74.9793243
671322,12.6829582,74.9793243
671323,12.7473186,74.9325683
671324,12.6553007,74.9354909
671325,20.593684,78.96288
671326,12.346609,75.3528779
671347,20.593684,78.96288
671348,12.7027417,75.0319086
671350,20.593684,78.96288
671351,12.2259665,75.1341064
671530,20.593684,78.96288
671531,12.3678568,75.1311874
671532,12.4333217,75.3062326
671533,12.3663674,75.3062326
671534,20.593684,78.96288
671540,20.593684,78.96288
671541,12.4596895,75.1778853
671542,12.512229,75.1195107
671543,12.5608301,75.1895576
671550,20.593684,78.96288
671551,12.5779063,75.0961549
671552,12.6449377,75.0961549
673001,11.2442779,75.7807525
673002,11.2461523,75.7909247
673003,11.2224573,75.7865653
673004,11.2611396,75.7865653
673005,11.2960822,75.7662195
673006,11.2774401,75.7807525
673007,11.2401583,75.8098141
673008,11.2621704,75.8650148
673009,11.2977795,75.8010962
673010,11.2998375,75.7865653
673011,11.2713473,75.7691262
673012,11.2960026,75.8214371
673013,20.593684,78.96288
673014,11.2325706,75.8243427
673015,11.1849102,75.8098141
673016,11.2564576,75.8040022
673017,11.2756638,75.8010962
673018,11.2109388,75.8054552
673019,11.2231975,75.8592052
673020,11.2847035,75.7880184
673021,11.315009,75.7574989
673023,20.593684,78.96288
673024,20.593684,78.96288
673025,20.593684,78.96288
673026,20.593684,78.96288
673027,11.1994188,75.8243427
673028,11.200921,75.7981902
673029,11.2247514,75.8054552
673030,20.593684,78.96288
673031,20.593684,78.96288
673032,11.2563598,75.7734862
673049,20.593684,78.96288
673050,20.593684,78.96288
673051,20.593684,78.96288
673101,11.5889494,75.5887989
673102,11.6431992,75.5655147
673103,11.6268632,75.5713361
673104,11.6090842,75.6033497
673105,11.5784543,75.6004397
673106,11.6423491,75.6033497
673107,20.593684,78.96288
673108,20.593684,78.96288
673109,20.593684,78.96288
673110,20.593684,78.96288
673111,20.593684,78.96288
673112,20.593684,78.96288
673120,20.593684,78.96288
673121,11.6094513,76.0565965
673122,11.6597184,76.0623979
673123,11.586678,76.044993
673124,11.6094513,76.0565965
673301,11.1523342,75.8214371
673302,11.1345995,75.8257955
673303,11.3397535,75.754592
673304,11.4102507,75.7255192
673305,11.4475589,75.6964405
673306,11.4402634,75.7167962
673307,11.4965262,75.6789905
673308,11.6627546,75.5684254
673309,11.6869691,75.5538712
673310,11.697467,75.5422268
673311,20.593684,78.96288
673312,11.7088596,75.5480491
673313,11.6986581,75.5655147
673314,11.1232198,75.8475853
673315,11.4067207,75.7662195
673316,11.6881581,75.5771573
673317,11.3414587,75.7894716
673318,20.593684,78.96288
673320,20.593684,78.96288
673321,20.593684,78.96288
673322,20.593684,78.96288
673323,11.4605489,75.7840483
673325,20.593684,78.96288
673326,20.593684,78.96288
673327,20.593684,78.96288
673328,11.1476477,75.8388698
673333,20.593684,78.96288
673501,11.6645318,75.6033497
673502,11.665714,75.626628
673503,11.6800254,75.6353564
673504,11.6917127,75.6469934
673505,11.7121317,75.6120795
673506,11.7025443,75.6964405
673507,11.6528977,75.7022567
673508,11.6499828,75.754592
673509,11.7334846,75.6499025
673510,20.593684,78.96288
673511,20.593684,78.96288
673512,20.593684,78.96288
673513,11.7230196,75.7720328
673514,20.593684,78.96288
673515,20.593684,78.96288
673516,20.593684,78.96288
673517,11.7235665,75.6731734
673518,20.593684,78.96288
673519,20.593684,78.96288
673520,20.593684,78.96288
673521,11.5770042,75.626628
673522,11.5320945,75.6149893
673523,11.5344293,75.6615384
673524,11.559505,75.7197039
673525,11.5676592,75.7720328
673526,11.5857416,75.8010962
673527,11.5325987,75.8475853
673528,11.6166567,75.8650148
673529,11.4942018,75.632447
673530,20.593684,78.96288
673532,20.593684,78.96288
673534,20.593684,78.96288
673541,11.5840112,75.6557206
673542,11.6336156,75.6499025
673544,20.593684,78.96288
673568,20.593684,78.96288
673569,20.593684,78.96288
673570,11.2985356,75.8737288
673571,11.3122235,75.8708242
673572,11.3593045,75.9289046
673573,11.4052895,75.9637413
673574,11.4403896,75.8882508
673575,11.6212572,75.9579358
673576,11.5358864,76.0275859
673577,11.5309794,76.1551866
673578,20.593684,78.96288
673579,11.8094218,76.1667807
673580,11.4238766,76.0043731
673581,11.544874,76.2131474
673582,11.3615489,75.9753516
673583,11.6333,75.6333
673584,20.593684,78.96288
673585,11.3728092,75.8650148
673586,11.4915164,76.0275859
673589,20.593684,78.96288
673590,20.593684,78.96288
673591,11.6759421,76.1667807
673592,11.7155047,76.2942507
673593,11.6103929,76.1899661
673594,20.593684,78.96288
673595,11.6148702,76.2826675
673596,11.74266,76.1667807
673601,11.3097769,75.9347113
673602,11.2962452,75.9985693
673603,11.3934322,76.0623979
673604,11.315347,76.0507949
673610,20.593684,78.96288
673611,11.3210314,75.8243427
673612,11.4602704,75.841775
673613,11.414825,75.8185314
673614,11.5023014,75.795284
673615,11.5302028,75.911483
673616,11.3647248,75.8127199
673617,20.593684,78.96288
673618,20.593684,78.96288
673619,20.593684,78.96288
673620,11.4556873,75.7487779
673621,20.593684,78.96288
673623,20.593684,78.96288
673624,20.593684,78.96288
673630,20.593684,78.96288
673631,11.1679495,75.8592052
673632,11.1979136,75.8504904
673633,11.2149309,75.9172904
673634,11.1596763,75.9172904
673635,11.1085957,75.8882508
673636,11.1416383,75.8970223
673637,11.1817743,75.9172904
673638,11.1129972,75.9811564
673639,11.2489445,76.0507949
673640,11.2392653,75.9637413
673641,11.182588,76.0507949
673642,11.143628,76.044993
673643,20.593684,78.96288
673644,20.593684,78.96288
673645,11.2188097,75.9985693
673646,20.593684,78.96288
673647,11.1276413,75.9405178
673648,20.593684,78.96288
673649,20.593684,78.96288
673651,20.593684,78.96288
673652,20.593684,78.96288
673653,20.593684,78.96288
673654,20.593684,78.96288
673655,11.5472577,75.6964405
673659,20.593684,78.96288
673660,20.593684,78.96288
673661,11.2718906,75.95213
676101,10.9174813,75.9289046
676102,10.82413,75.9347113
676103,10.918563,75.95213
676104,10.9035725,75.9260011
676105,10.8833477,75.9056753
676106,10.9510888,75.9405178
676107,10.9389806,75.9172904
676108,10.8556185,75.9608385
676109,10.9300362,75.9027714
676110,20.593684,78.96288
676111,20.593684,78.96288
676120,20.593684,78.96288
676121,11.1626647,76.097201
676122,11.1217055,76.1667807
676123,11.1880466,76.1667807
676126,20.593684,78.96288
676127,20.593684,78.96288
676301,10.8986776,75.9985693
676302,10.9762016,75.8882508
676303,11.0360353,75.8708242
676304,11.0467518,75.9811564
676305,11.0729809,75.95213
676306,11.0382294,75.9172904
676307,10.9559126,75.9030461
676308,20.593684,78.96288
676309,11.0190594,75.920194
676310,20.593684,78.96288
676311,11.060299,75.9172904
676312,11.0819643,75.8504904
676313,20.593684,78.96288
676315,11.1117371,75.9336352
676316,20.593684,78.96288
676317,11.1052236,75.9261652
676318,20.593684,78.96288
676319,11.0717565,75.8679195
676320,10.9812488,75.9245716
676501,10.985254,75.9637413
676502,10.9074563,75.891155
676503,11.0058637,76.0507949
676504,11.0132696,76.0914011
676505,11.056347,76.068199
676506,11.055614,76.1116997
676507,11.0369637,76.1261969
676508,11.0067705,75.95213
676509,11.0805996,76.1145993
676510,10.9543345,76.0101767
676511,20.593684,78.96288
676513,20.593684,78.96288
676514,20.593684,78.96288
676515,20.593684,78.96288
676516,20.593684,78.96288
676517,11.1173671,76.0739999
676518,20.593684,78.96288
676519,11.0778896,76.0565965
676520,20.593684,78.96288
676521,11.1249387,76.2363248
676522,11.0957442,76.2623945
676523,11.1313518,76.3753046
676524,20.593684,78.96288
676525,11.1850741,76.3405733
676527,20.593684,78.96288
676528,11.0326423,76.0333885
676539,20.593684,78.96288
676540,20.593684,78.96288
676541,11.230114,76.1203982
676542,11.2497186,76.1841701
676550,20.593684,78.96288
676551,10.9364469,75.9811564
676552,10.8977159,76.097201
676553,10.9396777,76.0507949
676554,20.593684,78.96288
676556,20.593684,78.96288
676557,20.593684,78.96288
676560,20.593684,78.96288
676561,10.8482303,75.920194
676562,10.8474221,75.9027714
678001,10.7600574,76.6557102
678002,10.798161,76.6441591
678003,10.7943391,76.6513787
678004,10.7619342,76.6354952
678005,10.7970403,76.6816962
678006,10.7745849,76.6094997
678007,10.774975,76.6816962
678008,10.8795791,76.675922
678009,10.8055513,76.6239423
678010,10.788949,76.6542664
678011,10.8041823,76.6557102
678012,10.7811092,76.632607
678013,10.7660744,76.6672602
678014,10.7823689,76.6614853
678015,20.593684,78.96288
678017,20.593684,78.96288
678018,20.593684,78.96288
678019,20.593684,78.96288
678020,20.593684,78.96288
678101,10.7007716,76.750966
678102,10.6767413,76.7047904
678103,10.6782294,76.7394237
678104,10.6968989,76.7249943
678501,10.69679,76.6585978
678502,10.671123,76.6383832
678503,10.6647283,76.6816962
678504,10.6547034,76.7047904
678505,10.6421986,76.6701475
678506,10.5938803,76.6990172
678507,10.5757866,76.7913558
678508,10.4723643,76.6874701
678509,20.593684,78.96288
678510,10.5606699,76.5661622
678511,20.593684,78.96288
678512,10.6507224,76.6123884
678529,20.593684,78.96288
678530,20.593684,78.96288
678531,10.7093098,76.6932438
678532,10.6336594,76.7278803
678533,10.7433866,76.7163359
678534,10.6639191,76.7913558
678539,20.593684,78.96288
678540,20.593684,78.96288
678541,10.6448387,76.5401527
678542,10.6377096,76.5661622
678543,10.6557029,76.4736602
678544,10.6782302,76.4852265
678545,10.6378254,76.5054652
678546,10.659733,76.5661622
678547,20.593684,78.96288
678548,20.593684,78.96288
678549,20.593684,78.96288
678550,20.593684,78.96288
678551,10.7423873,76.6932438
678552,10.7218297,76.7278803
678553,10.713284,76.7855866
678554,10.9697757,76.3463624
678555,10.7215141,76.8490328
678556,10.7771808,76.860565
678557,10.8145808,76.8317325
678558,20.593684,78.96288
678559,20.593684,78.96288
678570,20.593684,78.96288
678571,10.7483859,76.5777203
678572,10.7610276,76.5517132
678573,10.7678994,76.5199195
678574,10.72229,76.4852265
678575,20.593684,78.96288
678580,20.593684,78.96288
678581,11.1555603,76.6643728
678582,11.1029212,76.4794435
678583,10.9545243,76.3753046
678589,20.593684,78.96288
678590,20.593684,78.96288
678591,10.9322609,76.6181655
678592,10.8361129,76.5661622
678593,10.9649985,76.4852265
678594,10.8155711,76.6008334
678595,10.9313464,76.4736602
678596,10.8792365,76.5430429
678597,10.9128724,76.5546031
678598,10.9876143,76.4967919
678600,20.593684,78.96288
678601,11.0650025,76.3753046
678605,20.593684,78.96288
678609,20.593684,78.96288
678610,20.593684,78.96288
678611,10.7924936,76.5777203
678612,10.791478,76.5546031
678613,10.8062378,76.514138
678614,20.593684,78.96288
678615,20.593684,78.96288
678616,20.593684,78.96288
678619,20.593684,78.96288
678620,20.593684,78.96288
678621,10.8183573,76.7913558
678622,10.7511438,76.7682775
678623,10.8095835,76.7163359
678624,10.8453242,76.840383
678629,20.593684,78.96288
678630,20.593684,78.96288
678631,10.8556245,76.5083562
678632,10.8934805,76.4910093
678633,10.869344,76.4447397
678634,20.593684,78.96288
678635,20.593684,78.96288
678637,20.593684,78.96288
678640,20.593684,78.96288
678641,10.8325327,76.4852265
678642,10.7984217,76.4620928
678649,20.593684,78.96288
678650,20.593684,78.96288
678651,10.8605217,76.745195
678659,20.593684,78.96288
678660,20.593684,78.96288
678661,10.4217633,76.7913558
678669,20.593684,78.96288
678670,20.593684,78.96288
678671,10.6929098,76.632607
678680,20.593684,78.96288
678681,10.6360825,76.5921665
678682,10.6126836,76.4967919
678683,10.590175,76.4852265
678684,10.5619234,76.4678766
678685,10.6200564,76.4765519
678686,10.5991626,76.4389549
678687,10.6269219,76.4447397
678688,10.629196,76.6239423
678689,20.593684,78.96288
678701,10.7293578,76.647047
678702,10.7220883,76.606611
678703,10.6166904,76.5892774
678704,10.6036847,76.5430429
678705,10.5888035,76.5170288
678706,10.5199396,76.514138
678707,20.593684,78.96288
678709,20.593684,78.96288
678719,20.593684,78.96288
678720,20.593684,78.96288
678721,10.6970264,76.5372625
678722,10.7348321,76.5199195
678730,20.593684,78.96288
678731,10.6803887,76.5979445
678732,10.8169814,76.6961305
678733,20.593684,78.96288
678752,20.593684,78.96288
678760,20.593684,78.96288
678761,20.593684,78.96288
678762,10.9744848,76.4505243
679101,10.769896,76.3781984
679102,10.7943056,76.3695167
679103,10.7601619,76.4071336
679104,10.7853941,76.3550457
679105,10.7507427,76.3810922
679106,10.7292238,76.3926668
679119,20.593684,78.96288
679120,20.593684,78.96288
679121,10.7702302,76.2623945
679122,10.8011776,76.2768755
679123,10.7534496,76.2566017
679124,20.593684,78.96288
679125,20.593684,78.96288
679301,10.7748355,76.4273844
679302,10.7658607,76.4736602
679303,10.812732,76.1667807
679304,10.8630896,76.1232976
679305,10.8268826,76.1145993
679306,10.7977717,76.2623945
679307,10.8631112,76.1841701
679308,10.8725484,76.1493891
679309,10.895657,76.1725774
679310,20.593684,78.96288
679311,20.593684,78.96288
679312,20.593684,78.96288
679313,10.7880742,76.2305308
679314,20.593684,78.96288
679320,20.593684,78.96288
679321,10.9891629,76.1667807
679322,10.9713407,76.2594981
679323,10.9240233,76.1899661
679324,11.033323,76.1667807
679325,11.0375974,76.2594981
679326,11.0618229,76.3058328
679327,11.1492029,76.2826675
679328,11.1912981,76.2363248
679329,11.3009076,76.2131474
679330,11.280937,76.2594981
679331,11.3666418,76.4331698
679332,11.2779512,76.4331698
679333,11.4172163,76.3289941
679334,11.3557517,76.2015572
679335,10.8620651,76.2826675
679336,10.8326723,76.2421185
679337,10.8646919,76.2189421
679338,10.9439584,76.1435915
679339,11.2203141,76.2652909
679340,10.9203599,76.2305308
679341,20.593684,78.96288
679342,20.593684,78.96288
679343,20.593684,78.96288
679344,20.593684,78.96288
679348,20.593684,78.96288
679350,20.593684,78.96288
679351,20.593684,78.96288
679352,20.593684,78.96288
679354,20.593684,78.96288
679355,20.593684,78.96288
679356,20.593684,78.96288
679357,10.9282493,76.2826675
679501,10.8210876,76.3521514
679502,10.8594213,76.3463624
679503,10.88096,76.3347838
679504,10.9035473,76.3463624
679505,10.8242612,76.3000419
679506,10.9014538,76.3000419
679510,20.593684,78.96288
679511,10.7958527,76.4042404
679512,10.8265593,76.4129198
679513,10.9177108,76.4158129
679514,10.8893401,76.3984537
679515,10.8428436,76.4071336
679516,10.8194481,76.4389549
679517,20.593684,78.96288
679518,20.593684,78.96288
679519,20.593684,78.96288
679520,20.593684,78.96288
679521,10.760215,76.3463624
679522,10.7922361,76.3232042
679523,10.7691634,76.3000419
679529,20.593684,78.96288
679530,20.593684,78.96288
679531,10.7319044,76.3289941
679532,10.7487457,76.2131474
679533,10.7618608,76.1377935
679534,10.788598,76.1203982
679535,10.7403689,76.1493891
679536,10.7592301,76.0798006
679537,20.593684,78.96288
679538,20.593684,78.96288
679550,20.593684,78.96288
679551,10.8126878,76.044993
679552,10.7691807,76.0565965
679553,10.8376005,76.047894
679554,10.8137495,76.068199
679559,20.593684,78.96288
679560,20.593684,78.96288
